ensembl,symbol,pearson_z,empirical_p,n_co_measured,class,kd_cd4_abs,kd_k562_ontarget_abs,min_kd_rank,well_powered,k562_cells,donor_robust,program
ENSG00000158717,RNF166,-0.0076,0.6667,6740,T-specific,14.58,0.208,0.0653,False,434,False,
ENSG00000176953,NFATC2IP,-0.0076,0.7233,6740,T-specific,12.067,0.691,0.6487,True,363,False,
ENSG00000103248,MTHFSD,-0.0076,0.7633,6740,T-specific,7.588,,0.361,False,188,False,
ENSG00000147124,ZNF41,-0.0076,0.64,6740,T-specific,10.472,,0.5616,False,106,False,
ENSG00000115159,GPD2,-0.0076,0.6633,6740,T-specific,11.261,0.247,0.0959,False,132,False,
ENSG00000134809,TIMM10,-0.0077,0.7467,6739,T-specific,7.736,0.924,0.3727,False,140,False,
ENSG00000214013,GANC,-0.0077,0.6833,6740,T-specific,7.227,,0.3317,False,57,False,
ENSG00000147654,EBAG9,-0.0077,0.68,6740,T-specific,11.196,0.639,0.6061,True,70,False,
ENSG00000074370,ATP2A3,-0.0077,0.7333,6740,T-specific,20.095,0.324,0.2372,False,166,True,
ENSG00000071051,NCK2,-0.0077,0.55,6740,T-specific,11.47,,0.6196,False,287,False,
ENSG00000116127,ALMS1,-0.0077,0.7533,6740,T-specific,9.643,0.256,0.1097,False,171,False,
ENSG00000124201,ZNFX1,-0.0077,0.6733,6740,T-specific,14.172,0.254,0.1066,False,187,False,
ENSG00000083099,LYRM2,-0.0077,0.5433,6739,T-specific,7.619,0.726,0.364,False,384,False,
ENSG00000163291,PAQR3,-0.0077,0.6867,6738,T-specific,12.001,0.427,0.4487,False,135,False,
ENSG00000157593,SLC35B2,-0.0077,0.7733,6740,T-specific,15.86,0.451,0.4945,False,162,False,
ENSG00000011478,QPCTL,-0.0078,0.5533,6740,T-specific,4.925,,0.1188,False,141,False,
ENSG00000139233,LLPH,-0.0078,0.7333,6734,T-specific,7.996,0.697,0.3908,False,181,False,
ENSG00000125945,ZNF436,-0.0078,0.7333,6735,T-specific,11.128,,0.6017,False,351,False,
ENSG00000203880,PCMTD2,-0.0078,0.6033,6740,T-specific,10.668,0.399,0.3958,False,184,False,
ENSG00000188157,AGRN,-0.0078,0.67,6736,T-specific,3.866,,0.0376,False,126,False,
ENSG00000100211,CBY1,-0.0078,0.6167,6740,T-specific,5.151,0.291,0.1377,False,294,False,
ENSG00000112697,TMEM30A,-0.0078,0.52,6740,T-specific,18.05,0.545,0.6411,True,98,True,
ENSG00000137265,IRF4,-0.0079,0.7067,6740,T-specific,11.38,,0.6159,False,186,False,
ENSG00000104312,RIPK2,-0.0079,0.6433,6740,T-specific,4.603,0.198,0.0589,False,205,False,
ENSG00000167863,ATP5PD,-0.0079,0.5033,6740,T-specific,8.844,1.139,0.4526,False,110,True,
ENSG00000155508,CNOT8,-0.0079,0.6933,6740,T-specific,16.951,0.478,0.5377,True,243,False,
ENSG00000166963,MAP1A,-0.0079,0.6267,6740,T-specific,5.949,0.5,0.2163,False,177,False,
ENSG00000160613,PCSK7,-0.008,0.5967,6740,T-specific,21.592,0.287,0.1586,False,255,False,
ENSG00000132640,BTBD3,-0.008,0.6033,6740,T-specific,6.783,,0.2931,False,123,False,
ENSG00000119487,MAPKAP1,-0.008,0.7333,6740,T-specific,13.609,0.375,0.3467,False,150,True,
ENSG00000185432,TMT1A,-0.008,0.6367,6740,T-specific,4.671,,0.0877,False,235,False,
ENSG00000198925,ATG9A,-0.008,0.78,6740,T-specific,8.799,0.302,0.1892,False,147,False,
ENSG00000157036,EXOG,-0.008,0.6667,6740,T-specific,1.624,0.357,0.0078,False,98,False,
ENSG00000138674,SEC31A,-0.0081,0.65,6740,T-specific,18.808,0.367,0.331,False,384,True,
ENSG00000124813,RUNX2,-0.0081,0.5867,6740,T-specific,5.266,0.202,0.0622,False,153,False,
ENSG00000124160,NCOA5,-0.0081,0.6067,6740,T-specific,7.421,0.315,0.2177,False,126,False,
ENSG00000130787,HIP1R,-0.0081,0.5033,6740,T-specific,12.322,,0.6624,False,193,False,
ENSG00000015532,XYLT2,-0.0081,0.71,6739,T-specific,9.526,,0.5004,False,92,False,
ENSG00000100503,NIN,-0.0081,0.7367,6738,T-specific,23.017,0.359,0.3136,False,156,False,
ENSG00000178078,STAP2,-0.0081,0.51,6740,T-specific,4.401,,0.0617,False,248,False,
ENSG00000119685,TTLL5,-0.0081,0.5333,6740,T-specific,17.455,,0.8508,False,50,False,
ENSG00000104998,IL27RA,-0.0081,0.8433,6740,T-specific,7.547,0.377,0.3523,False,117,False,
ENSG00000144791,LIMD1,-0.0081,0.5667,6740,T-specific,17.468,0.304,0.1937,False,180,False,
ENSG00000131899,LLGL1,-0.0082,0.6433,6739,T-specific,4.361,,0.0582,False,274,False,
ENSG00000163577,EIF5A2,-0.0082,0.5367,6740,T-specific,7.909,0.295,0.1737,False,178,False,
ENSG00000104365,IKBKB,-0.0082,0.6133,6739,T-specific,15.411,0.423,0.4409,False,116,True,
ENSG00000104823,ECH1,-0.0082,0.56,6740,T-specific,20.968,0.424,0.4425,False,283,False,
ENSG00000069998,HDHD5,-0.0082,0.71,6740,T-specific,10.653,0.331,0.2492,False,124,False,
ENSG00000099992,TBC1D10A,-0.0082,0.76,6736,T-specific,13.931,,0.7393,False,147,False,
ENSG00000168890,TMEM150A,-0.0082,0.6433,6740,T-specific,4.913,0.31,0.1172,False,319,False,
ENSG00000162909,CAPN2,-0.0083,0.5067,6740,T-specific,43.704,0.523,0.6104,True,148,False,
ENSG00000149532,CPSF7,-0.0083,0.5467,6740,T-specific,9.321,0.481,0.4848,False,211,False,
ENSG00000172086,KRCC1,-0.0083,0.71,6740,T-specific,16.63,,0.8286,False,120,False,
ENSG00000181704,YIPF6,-0.0083,0.7767,6740,T-specific,9.973,0.477,0.531,True,81,False,
ENSG00000184271,POU6F1,-0.0083,0.5833,6740,T-specific,0.538,,0.002,False,65,False,
ENSG00000114054,PCCB,-0.0084,0.57,6740,T-specific,9.709,0.413,0.4231,False,443,False,
ENSG00000101350,KIF3B,-0.0084,0.65,6740,T-specific,4.755,0.437,0.0979,False,70,False,
ENSG00000104960,PTOV1,-0.0084,0.7267,6740,T-specific,13.889,0.571,0.6744,True,79,False,
ENSG00000124198,ARFGEF2,-0.0084,0.54,6740,T-specific,14.046,0.371,0.3374,False,23,False,
ENSG00000160753,RUSC1,-0.0084,0.6633,6740,T-specific,5.219,0.183,0.0495,False,282,False,
ENSG00000237649,KIFC1,-0.0084,0.5967,6740,T-specific,15.143,0.484,0.5478,True,262,False,
ENSG00000067182,TNFRSF1A,-0.0084,0.75,6740,T-specific,12.051,0.487,0.5531,True,168,True,
ENSG00000070882,OSBPL3,-0.0084,0.5833,6740,T-specific,5.044,0.304,0.1283,False,166,False,
ENSG00000157450,RNF111,-0.0084,0.65,6740,T-specific,7.946,0.284,0.1542,False,298,True,
ENSG00000179943,FIZ1,-0.0084,0.5567,6736,T-specific,4.883,0.285,0.1135,False,194,False,
ENSG00000137074,APTX,-0.0085,0.8,6739,T-specific,12.524,0.424,0.4427,False,248,False,
ENSG00000130813,SHFL,-0.0085,0.5933,6740,T-specific,12.939,,0.6936,False,166,False,
ENSG00000116539,ASH1L,-0.0085,0.73,6735,T-specific,12.151,0.336,0.2595,False,306,False,
ENSG00000087074,PPP1R15A,-0.0085,0.7433,6740,T-specific,6.086,0.324,0.2277,False,91,False,
ENSG00000116288,PARK7,-0.0085,0.75,6740,T-specific,29.804,1.956,0.9852,True,8,True,
ENSG00000073861,TBX21,-0.0085,0.6933,6740,T-specific,5.76,,0.1967,False,82,True,
ENSG00000047849,MAP4,-0.0086,0.4867,6740,T-specific,11.488,0.972,0.6203,True,119,False,
ENSG00000107829,FBXW4,-0.0086,0.6833,6740,T-specific,12.723,,0.6828,False,305,False,
ENSG00000166557,TMED3,-0.0086,0.6867,6740,T-specific,14.797,0.703,0.7743,True,258,False,
ENSG00000168769,TET2,-0.0086,0.5667,6740,T-specific,14.88,0.425,0.444,False,201,True,
ENSG00000171055,FEZ2,-0.0086,0.5333,6740,T-specific,12.627,0.521,0.608,True,374,False,
ENSG00000221994,ZNF630,-0.0087,0.7567,6740,T-specific,0.899,,0.0042,False,285,False,
ENSG00000104228,TRIM35,-0.0087,0.67,6740,T-specific,10.553,,0.5669,False,382,False,
ENSG00000115539,PDCL3,-0.0087,0.7367,6740,T-specific,7.811,0.546,0.3788,False,206,False,
ENSG00000095209,TMEM38B,-0.0087,0.5267,6740,T-specific,4.721,0.623,0.0936,False,189,False,
ENSG00000110057,UNC93B1,-0.0087,0.76,6740,T-specific,5.883,,0.209,False,271,False,
ENSG00000115677,HDLBP,-0.0087,0.6767,6740,T-specific,7.141,0.365,0.325,False,330,False,
ENSG00000197969,VPS13A,-0.0087,0.7133,6740,T-specific,14.123,0.51,0.5904,True,63,False,
ENSG00000116260,QSOX1,-0.0088,0.7867,6736,T-specific,6.744,,0.29,False,200,False,
ENSG00000080546,SESN1,-0.0088,0.75,6740,T-specific,9.053,0.031,0.0073,False,50,False,
ENSG00000116663,FBXO6,-0.0089,0.6967,6740,T-specific,8.312,0.413,0.4116,False,85,False,
ENSG00000139083,ETV6,-0.0089,0.61,6740,T-specific,7.312,0.281,0.1475,False,250,False,
ENSG00000067221,STOML1,-0.0089,0.62,6740,T-specific,4.529,,0.0726,False,66,False,
ENSG00000198931,APRT,-0.0089,0.68,6740,T-specific,13.738,1.611,0.7297,True,119,False,
ENSG00000204267,TAP2,-0.0089,0.6267,6740,T-specific,15.097,,0.7837,False,94,False,
ENSG00000008128,CDK11A,-0.0089,0.7,6732,T-specific,4.948,0.271,0.1211,False,432,False,
ENSG00000175324,LSM1,-0.009,0.76,6740,T-specific,13.155,0.713,0.7045,True,124,False,
ENSG00000122877,EGR2,-0.009,0.5567,6740,T-specific,11.061,,0.599,False,201,True,
ENSG00000154328,NEIL2,-0.009,0.6033,6740,T-specific,7.018,,0.3134,False,187,False,
ENSG00000164978,NUDT2,-0.009,0.56,6740,T-specific,14.512,0.316,0.2192,False,216,False,
ENSG00000169607,CKAP2L,-0.009,0.5233,6740,T-specific,14.581,0.363,0.3207,False,163,False,
ENSG00000144395,CCDC150,-0.0091,0.6033,6740,T-specific,4.434,0.267,0.0638,False,168,False,
ENSG00000161298,ZNF382,-0.0091,0.7433,6739,T-specific,5.972,,0.2176,False,187,False,
ENSG00000168273,UQCC5,-0.0091,0.6367,6738,T-specific,4.575,0.537,0.0774,False,125,False,
ENSG00000166002,SMCO4,-0.0091,0.63,6739,T-specific,7.085,,0.3193,False,191,False,
ENSG00000155858,LSM11,-0.0091,0.55,6740,T-specific,3.162,,0.0209,False,191,False,
ENSG00000093217,XYLB,-0.0091,0.7567,6740,T-specific,6.393,,0.2555,False,198,False,
ENSG00000129515,SNX6,-0.0092,0.73,6735,T-specific,25.335,1.206,0.9573,True,221,False,
ENSG00000056972,TRAF3IP2,-0.0092,0.5767,6739,T-specific,7.347,,0.3415,False,204,False,
ENSG00000186654,PRR5,-0.0092,0.6433,6740,T-specific,7.476,0.199,0.0597,False,114,False,
ENSG00000111011,RSRC2,-0.0092,0.5467,6740,T-specific,5.239,0.787,0.1462,False,167,False,
ENSG00000166734,GOLM2,-0.0092,0.62,6740,T-specific,19.103,0.275,0.139,False,53,False,
ENSG00000165175,MID1IP1,-0.0092,0.8033,6740,T-specific,20.745,0.404,0.4049,False,275,False,
ENSG00000137207,YIPF3,-0.0092,0.73,6740,T-specific,16.089,0.533,0.6235,True,86,True,
ENSG00000173273,TNKS,-0.0093,0.69,6740,T-specific,7.647,0.398,0.3658,False,211,False,
ENSG00000139437,TCHP,-0.0093,0.5533,6740,T-specific,13.055,0.411,0.4203,False,136,False,
ENSG00000100568,VTI1B,-0.0093,0.7033,6740,T-specific,5.699,0.408,0.1901,False,101,False,
ENSG00000114026,OGG1,-0.0093,0.5067,6740,T-specific,8.582,0.146,0.0322,False,231,False,
ENSG00000134901,POGLUT2,-0.0093,0.7733,6740,T-specific,5.605,0.398,0.182,False,43,False,
ENSG00000069493,CLEC2D,-0.0093,0.69,6740,T-specific,19.789,,0.9015,False,58,False,
ENSG00000109220,CHIC2,-0.0093,0.61,6740,T-specific,25.433,0.283,0.1521,False,67,True,
ENSG00000135250,SRPK2,-0.0093,0.53,6740,T-specific,7.048,0.261,0.1173,False,210,False,
ENSG00000143727,ACP1,-0.0093,0.63,6740,T-specific,16.198,1.076,0.8179,True,49,False,
ENSG00000011405,PIK3C2A,-0.0093,0.7067,6740,T-specific,5.341,0.569,0.1551,False,17,False,
ENSG00000064012,CASP8,-0.0094,0.7433,6740,T-specific,8.91,0.238,0.0882,False,178,False,
ENSG00000174749,FAM241A,-0.0094,0.73,6740,T-specific,6.922,0.416,0.3044,False,329,False,
ENSG00000163156,SCNM1,-0.0094,0.59,6740,T-specific,9.646,0.548,0.5094,True,337,False,
ENSG00000136997,MYC,-0.0094,0.7,6740,T-specific,5.113,0.032,0.0078,False,99,True,
ENSG00000184014,DENND5A,-0.0094,0.6933,6740,T-specific,5.363,0.214,0.0688,False,124,False,
ENSG00000185825,BCAP31,-0.0095,0.7533,6738,T-specific,30.948,0.845,0.8698,True,211,False,
